# symbol : ALXN															
# jumpid : 439611															
# date   : 20161111															
nsec	volume	sqrtvolume	bidprice	bidsize	askprice	asksize	emavol0	emavol1	emabid0	emabid1	emaask0	emaask1	emaspr0	emaspr1	cluster1
23300	0	0	1239200	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42575.3	42512.3	0
23310	0	0	1239200	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42497.2	42505.3	0
23320	0	0	1239200	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42441.2	42498.6	0
23330	0	0	1239200	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42401.1	42492.1	0
23340	0	0	1239200	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42372.4	42485.8	0
23350	0	0	1239200	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42351.9	42479.7	0
23360	0	0	1239200	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42337.1	42473.8	0
23370	0	0	1239200	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42326.6	42468.1	0
23380	0	0	1239800	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42308.8	42461.6	0
23390	0	0	1239800	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42136	42436.6	0
23400	0	0	1239800	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42012.2	42412.4	0
23410	0	0	1239800	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41923.6	42389.1	0
23420	0	0	1239800	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41860.1	42366.5	0
23430	0	0	1239800	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41814.7	42344.6	0
23440	0	0	1239800	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41782.1	42323.5	0
23450	0	0	1239800	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41758.8	42303.1	0
23460	0	0	1239800	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41742.1	42283.3	0
23470	0	0	1239800	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41730.2	42264.2	0
23480	0	0	1239800	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41721.6	42245.7	0
23490	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41573	42211.8	0
23500	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41438.8	42175.3	0
23510	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41342.6	42140	0
23520	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41273.7	42105.9	0
23530	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41224.4	42073	0
23540	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41189.1	42041	0
23550	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41163.8	42010.2	0
23560	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41145.7	41980.3	0
23570	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41132.7	41951.5	0
23580	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41123.4	41923.6	0
23590	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41116.8	41896.6	0
23600	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41112	41870.4	0
23610	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41108.6	41845.2	0
23620	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41106.2	41820.7	0
23630	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41104.4	41797.1	0
23640	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41103.2	41774.3	0
23650	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41102.3	41752.1	0
23660	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41101.6	41730.8	0
23670	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41101.2	41710.1	0
23680	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41100.8	41690.1	0
23690	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41100.6	41670.7	0
23700	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41100.4	41652	0
23710	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41100.3	41633.9	0
23720	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41100.2	41616.4	0
23730	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41100.2	41599.5	0
23740	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41100.1	41583.1	0
23750	0	0	1240400	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41100.1	41567.3	0
